unique_id,p_error,network,s_confidence,p_predicted,p_detected,s_predicted,code,lat,plot_path,epi_distance,mag_type,provider,p_confidence,detected,catalogued,s_error,long,date,time,s_detected,mag,event_id,depth
2024-07-01_668,,AM,,,2024-07-01T16:35:17.840000,,R50D6,,,,,Detection,0.1493824571371078,True,False,,,2024-07-01,2024-07-01T16:35:17.840000,,,,
2024-07-01_669,,AM,,,2024-07-01T16:39:33.650000,,R50D6,,,,,Detection,0.2134685814380645,True,False,,,2024-07-01,2024-07-01T16:39:33.650000,,,,
2024-07-01_670,,AM,,,2024-07-01T16:40:22.950000,,R50D6,,,,,Detection,0.1408764570951461,True,False,,,2024-07-01,2024-07-01T16:40:22.950000,,,,
2024-07-01_671,,AM,,,2024-07-01T16:41:05,,R50D6,,,,,Detection,0.8823436498641968,True,False,,,2024-07-01,2024-07-01T16:41:05,,,,
2024-07-01_672,,AM,,,2024-07-01T16:42:49.110000,,R50D6,,,,,Detection,0.1658098548650741,True,False,,,2024-07-01,2024-07-01T16:42:49.110000,,,,
2024-07-01_673,,AM,,,2024-07-01T16:42:50.120000,,R50D6,,,,,Detection,0.1026421338319778,True,False,,,2024-07-01,2024-07-01T16:42:50.120000,,,,
2024-07-01_674,,AM,,,2024-07-01T16:49:37.950000,,R50D6,,,,,Detection,0.1338875442743301,True,False,,,2024-07-01,2024-07-01T16:49:37.950000,,,,
2024-07-01_675,,AM,,,2024-07-01T16:49:40.990000,,R50D6,,,,,Detection,0.2146778702735901,True,False,,,2024-07-01,2024-07-01T16:49:40.990000,,,,
2024-07-01_676,,AM,,,2024-07-01T16:50:14.020000,,R50D6,,,,,Detection,0.7124311923980713,True,False,,,2024-07-01,2024-07-01T16:50:14.020000,,,,
2024-07-01_677,,AM,,,2024-07-01T16:50:42.480000,,R50D6,,,,,Detection,0.1203157156705856,True,False,,,2024-07-01,2024-07-01T16:50:42.480000,,,,
2024-07-01_678,,AM,,,2024-07-01T16:52:33.470000,,R50D6,,,,,Detection,0.7088645696640015,True,False,,,2024-07-01,2024-07-01T16:52:33.470000,,,,
2024-07-01_679,,AM,,,2024-07-01T16:52:49.750000,,R50D6,,,,,Detection,0.2607806622982025,True,False,,,2024-07-01,2024-07-01T16:52:49.750000,,,,
2024-07-01_680,,AM,,,2024-07-01T16:56:47.960000,,R50D6,,,,,Detection,0.2218438982963562,True,False,,,2024-07-01,2024-07-01T16:56:47.960000,,,,
2024-07-01_681,,AM,,,2024-07-01T16:56:48.920000,,R50D6,,,,,Detection,0.1257154643535614,True,False,,,2024-07-01,2024-07-01T16:56:48.920000,,,,
2024-07-01_682,,AM,,,2024-07-01T16:57:49.030000,,R50D6,,,,,Detection,0.1860568076372146,True,False,,,2024-07-01,2024-07-01T16:57:49.030000,,,,
2024-07-01_683,,AM,,,2024-07-01T16:57:50.030000,,R50D6,,,,,Detection,0.2567785978317261,True,False,,,2024-07-01,2024-07-01T16:57:50.030000,,,,
2024-07-01_684,,AM,,,2024-07-01T16:57:52.050000,,R50D6,,,,,Detection,0.1078693643212318,True,False,,,2024-07-01,2024-07-01T16:57:52.050000,,,,
2024-07-01_685,,AM,,,2024-07-01T16:57:53.090000,,R50D6,,,,,Detection,0.1005034372210502,True,False,,,2024-07-01,2024-07-01T16:57:53.090000,,,,
2024-07-01_686,,AM,,,2024-07-01T17:00:14.980000,,R50D6,,,,,Detection,0.6203455924987793,True,False,,,2024-07-01,2024-07-01T17:00:14.980000,,,,
2024-07-01_687,,AM,,,2024-07-01T17:01:41.880000,,R50D6,,,,,Detection,0.4771442413330078,True,False,,,2024-07-01,2024-07-01T17:01:41.880000,,,,
2024-07-01_688,,AM,,,2024-07-01T17:02:47.530000,,R50D6,,,,,Detection,0.4722023010253906,True,False,,,2024-07-01,2024-07-01T17:02:47.530000,,,,
2024-07-01_689,,AM,,,2024-07-01T17:03:20.890000,,R50D6,,,,,Detection,0.4201628565788269,True,False,,,2024-07-01,2024-07-01T17:03:20.890000,,,,
2024-07-01_690,,AM,,,2024-07-01T17:03:53.990000,,R50D6,,,,,Detection,0.1440961956977844,True,False,,,2024-07-01,2024-07-01T17:03:53.990000,,,,
2024-07-01_691,,AM,,,2024-07-01T17:03:54.970000,,R50D6,,,,,Detection,0.1903620362281799,True,False,,,2024-07-01,2024-07-01T17:03:54.970000,,,,
2024-07-01_692,,AM,,,2024-07-01T17:07:05.010000,,R50D6,,,,,Detection,0.6362056136131287,True,False,,,2024-07-01,2024-07-01T17:07:05.010000,,,,
2024-07-01_693,,AM,,,2024-07-01T17:07:05.990000,,R50D6,,,,,Detection,0.2450347244739532,True,False,,,2024-07-01,2024-07-01T17:07:05.990000,,,,
2024-07-01_694,,AM,,,2024-07-01T17:13:36.010000,,R50D6,,,,,Detection,0.7763794660568237,True,False,,,2024-07-01,2024-07-01T17:13:36.010000,,,,
2024-07-01_695,,AM,,,2024-07-01T17:16:13.240000,,R50D6,,,,,Detection,0.2880082428455353,True,False,,,2024-07-01,2024-07-01T17:16:13.240000,,,,
2024-07-01_696,,AM,,,2024-07-01T17:17:38.070000,,R50D6,,,,,Detection,0.1639139801263809,True,False,,,2024-07-01,2024-07-01T17:17:38.070000,,,,
2024-07-01_697,,AM,,,2024-07-01T17:18:54.090000,,R50D6,,,,,Detection,0.4031214416027069,True,False,,,2024-07-01,2024-07-01T17:18:54.090000,,,,
2024-07-01_698,,AM,,,2024-07-01T17:20:12.810000,,R50D6,,,,,Detection,0.6400559544563293,True,False,,,2024-07-01,2024-07-01T17:20:12.810000,,,,
2024-07-01_699,,AM,,,2024-07-01T17:21:42.410000,,R50D6,,,,,Detection,0.4139521718025207,True,False,,,2024-07-01,2024-07-01T17:21:42.410000,,,,
2024-07-01_700,,AM,,,2024-07-01T17:22:22,,R50D6,,,,,Detection,0.6060214042663574,True,False,,,2024-07-01,2024-07-01T17:22:22,,,,
2024-07-01_701,,AM,,,2024-07-01T17:22:50.590000,,R50D6,,,,,Detection,0.1517971754074096,True,False,,,2024-07-01,2024-07-01T17:22:50.590000,,,,
2024-07-01_702,,AM,,,2024-07-01T17:25:25.050000,,R50D6,,,,,Detection,0.8657668232917786,True,False,,,2024-07-01,2024-07-01T17:25:25.050000,,,,
2024-07-01_703,,AM,,,2024-07-01T17:26:51.840000,,R50D6,,,,,Detection,0.1357355713844299,True,False,,,2024-07-01,2024-07-01T17:26:51.840000,,,,
2024-07-01_704,,AM,,,2024-07-01T17:27:34.300000,,R50D6,,,,,Detection,0.389017105102539,True,False,,,2024-07-01,2024-07-01T17:27:34.300000,,,,
2024-07-01_705,,AM,,,2024-07-01T17:29:05,,R50D6,,,,,Detection,0.1660300940275192,True,False,,,2024-07-01,2024-07-01T17:29:05,,,,
2024-07-01_706,,AM,,,2024-07-01T17:29:16.950000,,R50D6,,,,,Detection,0.1689693182706833,True,False,,,2024-07-01,2024-07-01T17:29:16.950000,,,,
2024-07-01_707,,AM,,,2024-07-01T17:30:20.030000,,R50D6,,,,,Detection,0.2317404299974441,True,False,,,2024-07-01,2024-07-01T17:30:20.030000,,,,
2024-07-01_708,,AM,,,2024-07-01T17:30:21.010000,,R50D6,,,,,Detection,0.1933431178331375,True,False,,,2024-07-01,2024-07-01T17:30:21.010000,,,,
2024-07-01_709,,AM,,,2024-07-01T17:31:16.110000,,R50D6,,,,,Detection,0.7121192216873169,True,False,,,2024-07-01,2024-07-01T17:31:16.110000,,,,
2024-07-01_710,,AM,,,2024-07-01T17:31:58.070000,,R50D6,,,,,Detection,0.1333502531051635,True,False,,,2024-07-01,2024-07-01T17:31:58.070000,,,,
2024-07-01_711,,AM,,,2024-07-01T17:35:38.020000,,R50D6,,,,,Detection,0.8898248076438904,True,False,,,2024-07-01,2024-07-01T17:35:38.020000,,,,
2024-07-01_712,,AM,,,2024-07-01T17:46:06.010000,,R50D6,,,,,Detection,0.8931763768196106,True,False,,,2024-07-01,2024-07-01T17:46:06.010000,,,,
2024-07-01_713,,AM,,,2024-07-01T17:46:25.270000,,R50D6,,,,,Detection,0.1378223896026611,True,False,,,2024-07-01,2024-07-01T17:46:25.270000,,,,
2024-07-01_714,,AM,,,2024-07-01T17:49:53.070000,,R50D6,,,,,Detection,0.7094679474830627,True,False,,,2024-07-01,2024-07-01T17:49:53.070000,,,,
2024-07-01_715,,AM,,,2024-07-01T17:50:21.050000,,R50D6,,,,,Detection,0.1795393973588943,True,False,,,2024-07-01,2024-07-01T17:50:21.050000,,,,
2024-07-01_716,,AM,,,2024-07-01T17:51:08,,R50D6,,,,,Detection,0.8575524687767029,True,False,,,2024-07-01,2024-07-01T17:51:08,,,,
2024-07-01_717,,AM,,,2024-07-01T17:54:40.790000,,R50D6,,,,,Detection,0.1213401556015014,True,False,,,2024-07-01,2024-07-01T17:54:40.790000,,,,
2024-07-01_718,,AM,,,2024-07-01T17:55:25.050000,,R50D6,,,,,Detection,0.6069764494895935,True,False,,,2024-07-01,2024-07-01T17:55:25.050000,,,,
2024-07-01_719,,AM,,,2024-07-01T17:58:46.960000,,R50D6,,,,,Detection,0.3217273652553558,True,False,,,2024-07-01,2024-07-01T17:58:46.960000,,,,
2024-07-01_720,,AM,,,2024-07-01T17:59:27.230000,,R50D6,,,,,Detection,0.1556935906410217,True,False,,,2024-07-01,2024-07-01T17:59:27.230000,,,,
2024-07-01_721,,AM,,,2024-07-01T18:05:26.740000,,R50D6,,,,,Detection,0.7365817427635193,True,False,,,2024-07-01,2024-07-01T18:05:26.740000,,,,
2024-07-01_722,,AM,,,2024-07-01T18:07:53.180000,,R50D6,,,,,Detection,0.4318456053733825,True,False,,,2024-07-01,2024-07-01T18:07:53.180000,,,,
2024-07-01_723,,AM,,,2024-07-01T18:08:11.650000,,R50D6,,,,,Detection,0.3610734939575195,True,False,,,2024-07-01,2024-07-01T18:08:11.650000,,,,
2024-07-01_724,,AM,,,2024-07-01T18:11:08.990000,,R50D6,,,,,Detection,0.5503004193305969,True,False,,,2024-07-01,2024-07-01T18:11:08.990000,,,,
2024-07-01_725,,AM,,,2024-07-01T18:11:18.960000,,R50D6,,,,,Detection,0.1709265708923339,True,False,,,2024-07-01,2024-07-01T18:11:18.960000,,,,
2024-07-01_726,,AM,,,2024-07-01T18:14:58.810000,,R50D6,,,,,Detection,0.1077870726585388,True,False,,,2024-07-01,2024-07-01T18:14:58.810000,,,,
2024-07-01_727,,AM,,,2024-07-01T18:15:53.140000,,R50D6,,,,,Detection,0.1602243781089782,True,False,,,2024-07-01,2024-07-01T18:15:53.140000,,,,
2024-07-01_728,,AM,,,2024-07-01T18:15:54.100000,,R50D6,,,,,Detection,0.1694576144218444,True,False,,,2024-07-01,2024-07-01T18:15:54.100000,,,,
2024-07-01_729,,AM,,,2024-07-01T18:15:55.110000,,R50D6,,,,,Detection,0.121399849653244,True,False,,,2024-07-01,2024-07-01T18:15:55.110000,,,,
2024-07-01_730,,AM,,,2024-07-01T18:18:20.890000,,R50D6,,,,,Detection,0.1583749204874038,True,False,,,2024-07-01,2024-07-01T18:18:20.890000,,,,
2024-07-01_731,,AM,,,2024-07-01T18:18:51.970000,,R50D6,,,,,Detection,0.5109734535217285,True,False,,,2024-07-01,2024-07-01T18:18:51.970000,,,,
2024-07-01_732,,AM,,,2024-07-01T18:18:52.970000,,R50D6,,,,,Detection,0.1311617195606231,True,False,,,2024-07-01,2024-07-01T18:18:52.970000,,,,
2024-07-01_733,,AM,,,2024-07-01T18:19:41.300000,,R50D6,,,,,Detection,0.4669918417930603,True,False,,,2024-07-01,2024-07-01T18:19:41.300000,,,,
2024-07-01_734,,AM,,,2024-07-01T18:22:06.980000,,R50D6,,,,,Detection,0.8345212340354919,True,False,,,2024-07-01,2024-07-01T18:22:06.980000,,,,
2024-07-01_735,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-01,2024-07-01T18:22:07.340000,,,,
2024-07-01_736,,AM,,,2024-07-01T18:22:51.200000,,R50D6,,,,,Detection,0.1345845460891723,True,False,,,2024-07-01,2024-07-01T18:22:51.200000,,,,
2024-07-01_737,,AM,,,2024-07-01T18:24:23.190000,,R50D6,,,,,Detection,0.3535089492797851,True,False,,,2024-07-01,2024-07-01T18:24:23.190000,,,,
2024-07-01_738,,AM,,,2024-07-01T18:25:26.920000,,R50D6,,,,,Detection,0.6232788562774658,True,False,,,2024-07-01,2024-07-01T18:25:26.920000,,,,
2024-07-01_739,,AM,,,2024-07-01T18:30:35,,R50D6,,,,,Detection,0.263554036617279,True,False,,,2024-07-01,2024-07-01T18:30:35,,,,
2024-07-01_740,,AM,,,2024-07-01T18:30:35.820000,,R50D6,,,,,Detection,0.2012377828359604,True,False,,,2024-07-01,2024-07-01T18:30:35.820000,,,,
2024-07-01_741,,AM,,,2024-07-01T18:31:28.060000,,R50D6,,,,,Detection,0.6266705989837646,True,False,,,2024-07-01,2024-07-01T18:31:28.060000,,,,
2024-07-01_742,,AM,,,2024-07-01T18:32:36.020000,,R50D6,,,,,Detection,0.3757709860801697,True,False,,,2024-07-01,2024-07-01T18:32:36.020000,,,,
2024-07-01_743,,AM,,,2024-07-01T18:33:37.070000,,R50D6,,,,,Detection,0.3800342679023742,True,False,,,2024-07-01,2024-07-01T18:33:37.070000,,,,
2024-07-01_744,,AM,,,2024-07-01T18:34:23.050000,,R50D6,,,,,Detection,0.7542173862457275,True,False,,,2024-07-01,2024-07-01T18:34:23.050000,,,,
2024-07-01_745,,AM,,,2024-07-01T18:34:35.210000,,R50D6,,,,,Detection,0.5419307351112366,True,False,,,2024-07-01,2024-07-01T18:34:35.210000,,,,
2024-07-01_746,,AM,,,2024-07-01T18:35:24.090000,,R50D6,,,,,Detection,0.151635855436325,True,False,,,2024-07-01,2024-07-01T18:35:24.090000,,,,
2024-07-01_747,,AM,,,2024-07-01T18:41:28.180000,,R50D6,,,,,Detection,0.3053735196590423,True,False,,,2024-07-01,2024-07-01T18:41:28.180000,,,,
2024-07-01_748,,AM,,,2024-07-01T18:44:19.080000,,R50D6,,,,,Detection,0.5314229726791382,True,False,,,2024-07-01,2024-07-01T18:44:19.080000,,,,
2024-07-01_749,,AM,,,2024-07-01T18:44:50.150000,,R50D6,,,,,Detection,0.1392551958560943,True,False,,,2024-07-01,2024-07-01T18:44:50.150000,,,,
2024-07-01_750,,AM,,,2024-07-01T18:46:18.990000,,R50D6,,,,,Detection,0.7572031021118164,True,False,,,2024-07-01,2024-07-01T18:46:18.990000,,,,
2024-07-01_751,,AM,,,2024-07-01T18:46:53.480000,,R50D6,,,,,Detection,0.2392782121896743,True,False,,,2024-07-01,2024-07-01T18:46:53.480000,,,,
2024-07-01_752,,AM,,,2024-07-01T18:48:12.310000,,R50D6,,,,,Detection,0.5764151811599731,True,False,,,2024-07-01,2024-07-01T18:48:12.310000,,,,
2024-07-01_753,,AM,,,2024-07-01T18:49:10.960000,,R50D6,,,,,Detection,0.4430332481861114,True,False,,,2024-07-01,2024-07-01T18:49:10.960000,,,,
2024-07-01_754,,AM,,,2024-07-01T18:51:05.950000,,R50D6,,,,,Detection,0.1348539143800735,True,False,,,2024-07-01,2024-07-01T18:51:05.950000,,,,
2024-07-01_755,,AM,,,2024-07-01T18:51:24.050000,,R50D6,,,,,Detection,0.5109282732009888,True,False,,,2024-07-01,2024-07-01T18:51:24.050000,,,,
2024-07-01_756,,AM,,,2024-07-01T18:51:58.030000,,R50D6,,,,,Detection,0.3045618832111358,True,False,,,2024-07-01,2024-07-01T18:51:58.030000,,,,
2024-07-01_757,,AM,,,2024-07-01T18:54:36.010000,,R50D6,,,,,Detection,0.7113231420516968,True,False,,,2024-07-01,2024-07-01T18:54:36.010000,,,,
2024-07-01_758,,AM,,,2024-07-01T18:59:43.670000,,R50D6,,,,,Detection,0.1193161234259605,True,False,,,2024-07-01,2024-07-01T18:59:43.670000,,,,
2024-07-01_759,,AM,,,2024-07-01T19:02:22.060000,,R50D6,,,,,Detection,0.1150534003973007,True,False,,,2024-07-01,2024-07-01T19:02:22.060000,,,,
2024-07-01_760,,AM,,,2024-07-01T19:02:23.050000,,R50D6,,,,,Detection,0.1628705859184265,True,False,,,2024-07-01,2024-07-01T19:02:23.050000,,,,
2024-07-01_761,,AM,,,2024-07-01T19:02:31.190000,,R50D6,,,,,Detection,0.1539493799209594,True,False,,,2024-07-01,2024-07-01T19:02:31.190000,,,,
2024-07-01_762,,AM,,,2024-07-01T19:03:34.570000,,R50D6,,,,,Detection,0.135455921292305,True,False,,,2024-07-01,2024-07-01T19:03:34.570000,,,,
2024-07-01_763,,AM,,,2024-07-01T19:08:22,,R50D6,,,,,Detection,0.1207831352949142,True,False,,,2024-07-01,2024-07-01T19:08:22,,,,
2024-07-01_764,,AM,,,2024-07-01T19:09:08.030000,,R50D6,,,,,Detection,0.5236199498176575,True,False,,,2024-07-01,2024-07-01T19:09:08.030000,,,,
2024-07-01_765,,AM,,,2024-07-01T19:09:36.280000,,R50D6,,,,,Detection,0.2084716260433197,True,False,,,2024-07-01,2024-07-01T19:09:36.280000,,,,
2024-07-01_766,,AM,,,2024-07-01T19:10:38.040000,,R50D6,,,,,Detection,0.3418174982070923,True,False,,,2024-07-01,2024-07-01T19:10:38.040000,,,,
2024-07-01_767,,AM,,,2024-07-01T19:17:23.020000,,R50D6,,,,,Detection,0.1708070784807205,True,False,,,2024-07-01,2024-07-01T19:17:23.020000,,,,
2024-07-01_768,,AM,,,2024-07-01T19:20:09.980000,,R50D6,,,,,Detection,0.1219786182045936,True,False,,,2024-07-01,2024-07-01T19:20:09.980000,,,,
2024-07-01_769,,AM,,,2024-07-01T19:22:05.030000,,R50D6,,,,,Detection,0.1110022515058517,True,False,,,2024-07-01,2024-07-01T19:22:05.030000,,,,
2024-07-01_770,,AM,,,2024-07-01T19:22:05.940000,,R50D6,,,,,Detection,0.1225747764110565,True,False,,,2024-07-01,2024-07-01T19:22:05.940000,,,,
2024-07-01_771,,AM,,,2024-07-01T19:23:25.370000,,R50D6,,,,,Detection,0.1541758924722671,True,False,,,2024-07-01,2024-07-01T19:23:25.370000,,,,
2024-07-01_772,,AM,,,2024-07-01T19:28:12.040000,,R50D6,,,,,Detection,0.7742169499397278,True,False,,,2024-07-01,2024-07-01T19:28:12.040000,,,,
2024-07-01_773,,AM,,,2024-07-01T19:28:48.850000,,R50D6,,,,,Detection,0.1632445454597473,True,False,,,2024-07-01,2024-07-01T19:28:48.850000,,,,
2024-07-01_774,,AM,,,2024-07-01T19:29:08.030000,,R50D6,,,,,Detection,0.634443461894989,True,False,,,2024-07-01,2024-07-01T19:29:08.030000,,,,
2024-07-01_775,,AM,,,2024-07-01T19:29:12.870000,,R50D6,,,,,Detection,0.1224313452839851,True,False,,,2024-07-01,2024-07-01T19:29:12.870000,,,,
2024-07-01_776,,AM,,,2024-07-01T19:32:58.970000,,R50D6,,,,,Detection,0.3175497055053711,True,False,,,2024-07-01,2024-07-01T19:32:58.970000,,,,
2024-07-01_777,,AM,,,2024-07-01T19:33:21.700000,,R50D6,,,,,Detection,0.133208617568016,True,False,,,2024-07-01,2024-07-01T19:33:21.700000,,,,
2024-07-01_778,,AM,,,2024-07-01T19:33:43.390000,,R50D6,,,,,Detection,0.1093644425272941,True,False,,,2024-07-01,2024-07-01T19:33:43.390000,,,,
2024-07-01_779,,AM,,,2024-07-01T19:33:46.220000,,R50D6,,,,,Detection,0.1506195664405822,True,False,,,2024-07-01,2024-07-01T19:33:46.220000,,,,
2024-07-01_780,,AM,,,2024-07-01T19:33:47.950000,,R50D6,,,,,Detection,0.258872926235199,True,False,,,2024-07-01,2024-07-01T19:33:47.950000,,,,
2024-07-01_781,,AM,,,2024-07-01T19:40:50.900000,,R50D6,,,,,Detection,0.7132662534713745,True,False,,,2024-07-01,2024-07-01T19:40:50.900000,,,,
2024-07-01_782,,AM,,,2024-07-01T19:41:51.220000,,R50D6,,,,,Detection,0.4472665190696716,True,False,,,2024-07-01,2024-07-01T19:41:51.220000,,,,
2024-07-01_783,,AM,,,2024-07-01T19:42:55.990000,,R50D6,,,,,Detection,0.2044294774532318,True,False,,,2024-07-01,2024-07-01T19:42:55.990000,,,,
2024-07-01_784,,AM,,,2024-07-01T19:48:07.930000,,R50D6,,,,,Detection,0.2339003831148147,True,False,,,2024-07-01,2024-07-01T19:48:07.930000,,,,
2024-07-01_785,,AM,,,2024-07-01T19:51:17.950000,,R50D6,,,,,Detection,0.8492628335952759,True,False,,,2024-07-01,2024-07-01T19:51:17.950000,,,,
2024-07-01_786,,AM,,,,,R50D6,,,,,Detection,,True,False,,,2024-07-01,2024-07-01T19:51:18.430000,,,,
2024-07-01_787,,AM,,,2024-07-01T19:55:44.840000,,R50D6,,,,,Detection,0.448323130607605,True,False,,,2024-07-01,2024-07-01T19:55:44.840000,,,,
2024-07-01_788,,AM,,,2024-07-01T19:56:17.200000,,R50D6,,,,,Detection,0.1510184556245803,True,False,,,2024-07-01,2024-07-01T19:56:17.200000,,,,
2024-07-01_789,,AM,,,2024-07-01T20:07:39.440000,,R50D6,,,,,Detection,0.260912150144577,True,False,,,2024-07-01,2024-07-01T20:07:39.440000,,,,
2024-07-01_790,,AM,,,2024-07-01T20:10:54.060000,,R50D6,,,,,Detection,0.1140366345643997,True,False,,,2024-07-01,2024-07-01T20:10:54.060000,,,,
2024-07-01_791,,AM,,,2024-07-01T20:11:24.190000,,R50D6,,,,,Detection,0.1284381300210952,True,False,,,2024-07-01,2024-07-01T20:11:24.190000,,,,
2024-07-01_792,,AM,,,2024-07-01T20:13:05.990000,,R50D6,,,,,Detection,0.5976467728614807,True,False,,,2024-07-01,2024-07-01T20:13:05.990000,,,,
2024-07-01_793,,AM,,,2024-07-01T20:13:31.840000,,R50D6,,,,,Detection,0.1438494175672531,True,False,,,2024-07-01,2024-07-01T20:13:31.840000,,,,
2024-07-01_794,,AM,,,2024-07-01T20:14:22.040000,,R50D6,,,,,Detection,0.2328278869390487,True,False,,,2024-07-01,2024-07-01T20:14:22.040000,,,,
2024-07-01_795,,AM,,,2024-07-01T20:19:27.050000,,R50D6,,,,,Detection,0.1575611531734466,True,False,,,2024-07-01,2024-07-01T20:19:27.050000,,,,
2024-07-01_796,,AM,,,2024-07-01T20:22:22.020000,,R50D6,,,,,Detection,0.7353470325469971,True,False,,,2024-07-01,2024-07-01T20:22:22.020000,,,,
2024-07-01_797,,AM,,,2024-07-01T20:25:06.030000,,R50D6,,,,,Detection,0.1001302525401115,True,False,,,2024-07-01,2024-07-01T20:25:06.030000,,,,
2024-07-01_798,,AM,,,2024-07-01T20:25:06.980000,,R50D6,,,,,Detection,0.1155287325382232,True,False,,,2024-07-01,2024-07-01T20:25:06.980000,,,,
2024-07-01_799,,AM,,,2024-07-01T20:25:07.960000,,R50D6,,,,,Detection,0.288301944732666,True,False,,,2024-07-01,2024-07-01T20:25:07.960000,,,,
2024-07-01_800,,AM,,,2024-07-01T20:31:22.050000,,R50D6,,,,,Detection,0.1428910195827484,True,False,,,2024-07-01,2024-07-01T20:31:22.050000,,,,
2024-07-01_801,,AM,,,2024-07-01T20:32:26.600000,,R50D6,,,,,Detection,0.438055008649826,True,False,,,2024-07-01,2024-07-01T20:32:26.600000,,,,
2024-07-01_802,,AM,,,2024-07-01T20:33:54.080000,,R50D6,,,,,Detection,0.6777542233467102,True,False,,,2024-07-01,2024-07-01T20:33:54.080000,,,,
2024-07-01_803,,AM,,,2024-07-01T20:34:08.010000,,R50D6,,,,,Detection,0.1388572454452514,True,False,,,2024-07-01,2024-07-01T20:34:08.010000,,,,
2024-07-01_804,,AM,,,2024-07-01T20:36:16.020000,,R50D6,,,,,Detection,0.4958516955375671,True,False,,,2024-07-01,2024-07-01T20:36:16.020000,,,,
2024-07-01_805,,AM,,,2024-07-01T20:39:53.990000,,R50D6,,,,,Detection,0.2233761548995971,True,False,,,2024-07-01,2024-07-01T20:39:53.990000,,,,
2024-07-01_806,,AM,,,2024-07-01T20:40:35.940000,,R50D6,,,,,Detection,0.4212794303894043,True,False,,,2024-07-01,2024-07-01T20:40:35.940000,,,,
2024-07-01_807,,AM,,,2024-07-01T20:42:52.050000,,R50D6,,,,,Detection,0.8196499347686768,True,False,,,2024-07-01,2024-07-01T20:42:52.050000,,,,
2024-07-01_808,,AM,,,2024-07-01T20:43:11.850000,,R50D6,,,,,Detection,0.2260609120130539,True,False,,,2024-07-01,2024-07-01T20:43:11.850000,,,,
2024-07-01_809,,AM,,,2024-07-01T20:46:22.090000,,R50D6,,,,,Detection,0.6529996395111084,True,False,,,2024-07-01,2024-07-01T20:46:22.090000,,,,
2024-07-01_810,,AM,,,2024-07-01T20:51:10.250000,,R50D6,,,,,Detection,0.1472628265619278,True,False,,,2024-07-01,2024-07-01T20:51:10.250000,,,,
2024-07-01_811,,AM,,,2024-07-01T20:51:42.670000,,R50D6,,,,,Detection,0.1154646798968315,True,False,,,2024-07-01,2024-07-01T20:51:42.670000,,,,
2024-07-01_812,,AM,,,2024-07-01T21:04:36.020000,,R50D6,,,,,Detection,0.8323661684989929,True,False,,,2024-07-01,2024-07-01T21:04:36.020000,,,,
2024-07-01_813,,AM,,,2024-07-01T21:05:10.900000,,R50D6,,,,,Detection,0.1211543902754783,True,False,,,2024-07-01,2024-07-01T21:05:10.900000,,,,
2024-07-01_814,,AM,,,2024-07-01T21:07:24.070000,,R50D6,,,,,Detection,0.6280866265296936,True,False,,,2024-07-01,2024-07-01T21:07:24.070000,,,,
2024-07-01_815,,AM,,,2024-07-01T21:07:43.770000,,R50D6,,,,,Detection,0.1265640556812286,True,False,,,2024-07-01,2024-07-01T21:07:43.770000,,,,
2024-07-01_816,,AM,,,2024-07-01T21:09:06.990000,,R50D6,,,,,Detection,0.5634784698486328,True,False,,,2024-07-01,2024-07-01T21:09:06.990000,,,,
2024-07-01_817,,AM,,,2024-07-01T21:09:22.710000,,R50D6,,,,,Detection,0.1171353161334991,True,False,,,2024-07-01,2024-07-01T21:09:22.710000,,,,
2024-07-01_818,,AM,,,2024-07-01T21:09:50.770000,,R50D6,,,,,Detection,0.3365393877029419,True,False,,,2024-07-01,2024-07-01T21:09:50.770000,,,,
2024-07-01_819,,AM,,,2024-07-01T21:15:37.080000,,R50D6,,,,,Detection,0.3539069592952728,True,False,,,2024-07-01,2024-07-01T21:15:37.080000,,,,
2024-07-01_820,,AM,,,2024-07-01T21:19:37.990000,,R50D6,,,,,Detection,0.305452287197113,True,False,,,2024-07-01,2024-07-01T21:19:37.990000,,,,
2024-07-01_821,,AM,,,2024-07-01T21:19:55.870000,,R50D6,,,,,Detection,0.1209777072072029,True,False,,,2024-07-01,2024-07-01T21:19:55.870000,,,,
2024-07-01_822,,AM,,,2024-07-01T21:25:21.050000,,R50D6,,,,,Detection,0.3936071395874023,True,False,,,2024-07-01,2024-07-01T21:25:21.050000,,,,
2024-07-01_823,,AM,,,2024-07-01T21:25:52.930000,,R50D6,,,,,Detection,0.1760142743587494,True,False,,,2024-07-01,2024-07-01T21:25:52.930000,,,,
